# Time     Monomers    Dimers     Chains     Loops     Gels/Branchedchains
1.600000000000000000e+03 9.969999999999999973e-01 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+03 9.969999999999999973e-01 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+03 9.969999999999999973e-01 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+03 9.969999999999999973e-01 2.000000000000000042e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+03 9.949999999999999956e-01 5.000000000000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.100000000000000000e+03 9.949999999999999956e-01 5.000000000000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.200000000000000000e+03 9.949999999999999956e-01 5.000000000000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.300000000000000000e+03 9.899999999999999911e-01 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.400000000000000000e+03 9.879999999999999893e-01 1.200000000000000025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.500000000000000000e+03 9.879999999999999893e-01 1.200000000000000025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.600000000000000000e+03 9.879999999999999893e-01 1.200000000000000025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.700000000000000000e+03 9.849999999999999867e-01 1.499999999999999944e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.800000000000000000e+03 9.829999999999999849e-01 1.700000000000000122e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.900000000000000000e+03 9.829999999999999849e-01 1.700000000000000122e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+03 9.829999999999999849e-01 1.700000000000000122e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.100000000000000000e+03 9.829999999999999849e-01 1.700000000000000122e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.200000000000000000e+03 9.799999999999999822e-01 2.000000000000000042e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+03 9.779999999999999805e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+03 9.779999999999999805e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+03 9.749999999999999778e-01 2.500000000000000139e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+03 9.749999999999999778e-01 2.500000000000000139e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.700000000000000000e+03 9.729999999999999760e-01 2.699999999999999969e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.800000000000000000e+03 9.729999999999999760e-01 2.699999999999999969e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.900000000000000000e+03 9.729999999999999760e-01 2.699999999999999969e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+03 9.679999999999999716e-01 3.200000000000000067e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.100000000000000000e+03 9.649999999999999689e-01 3.500000000000000333e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.200000000000000000e+03 9.599999999999999645e-01 4.000000000000000083e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.300000000000000000e+03 9.569999999999999618e-01 4.000000000000000083e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.400000000000000000e+03 9.539999999999999591e-01 4.200000000000000261e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.500000000000000000e+03 9.539999999999999591e-01 4.200000000000000261e-02 4.000000000000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.600000000000000000e+03 9.479999999999999538e-01 4.399999999999999745e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.700000000000000000e+03 9.479999999999999538e-01 4.399999999999999745e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.800000000000000000e+03 9.459999999999999520e-01 4.700000000000000011e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.900000000000000000e+03 9.429999999999999494e-01 4.900000000000000189e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+03 9.409999999999999476e-01 5.199999999999999761e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.100000000000000000e+03 9.360000000000000542e-01 5.700000000000000205e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.200000000000000000e+03 9.360000000000000542e-01 5.700000000000000205e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.300000000000000000e+03 9.310000000000000497e-01 6.199999999999999956e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.400000000000000000e+03 9.260000000000000453e-01 6.600000000000000311e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000000e+03 9.260000000000000453e-01 6.600000000000000311e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.600000000000000000e+03 9.260000000000000453e-01 6.600000000000000311e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000000e+03 9.240000000000000435e-01 6.900000000000000577e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.800000000000000000e+03 9.190000000000000391e-01 7.399999999999999634e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.900000000000000000e+03 9.190000000000000391e-01 7.399999999999999634e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+03 9.160000000000000364e-01 7.599999999999999811e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.100000000000000000e+03 9.140000000000000346e-01 7.900000000000000078e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000000e+03 9.110000000000000320e-01 8.100000000000000255e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000000e+03 9.110000000000000320e-01 8.100000000000000255e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000000e+03 9.060000000000000275e-01 8.599999999999999312e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000000e+03 8.990000000000000213e-01 9.400000000000000022e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000000e+03 8.940000000000000169e-01 9.900000000000000466e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000000e+03 8.940000000000000169e-01 9.900000000000000466e-02 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000000e+03 8.920000000000000151e-01 1.010000000000000064e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000000e+03 8.890000000000000124e-01 1.039999999999999952e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+03 8.840000000000000080e-01 1.089999999999999997e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.100000000000000000e+03 8.820000000000000062e-01 1.110000000000000014e-01 7.000000000000000146e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000000000e+03 8.780000000000000027e-01 1.110000000000000014e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.300000000000000000e+03 8.729999999999999982e-01 1.160000000000000059e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000000000e+03 8.699999999999999956e-01 1.189999999999999947e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e+03 8.629999999999999893e-01 1.260000000000000009e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000000000e+03 8.629999999999999893e-01 1.260000000000000009e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.700000000000000000e+03 8.609999999999999876e-01 1.280000000000000027e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.800000000000000000e+03 8.579999999999999849e-01 1.310000000000000053e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
7.900000000000000000e+03 8.529999999999999805e-01 1.360000000000000098e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+03 8.529999999999999805e-01 1.360000000000000098e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000000e+03 8.479999999999999760e-01 1.409999999999999865e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.200000000000000000e+03 8.429999999999999716e-01 1.459999999999999909e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.300000000000000000e+03 8.409999999999999698e-01 1.479999999999999927e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.400000000000000000e+03 8.359999999999999654e-01 1.529999999999999971e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.500000000000000000e+03 8.309999999999999609e-01 1.580000000000000016e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.600000000000000000e+03 8.279999999999999583e-01 1.610000000000000042e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.700000000000000000e+03 8.259999999999999565e-01 1.630000000000000060e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.800000000000000000e+03 8.209999999999999520e-01 1.680000000000000104e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
8.900000000000000000e+03 8.209999999999999520e-01 1.680000000000000104e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+03 8.209999999999999520e-01 1.680000000000000104e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000000e+03 8.209999999999999520e-01 1.680000000000000104e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.200000000000000000e+03 8.209999999999999520e-01 1.680000000000000104e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000000e+03 8.209999999999999520e-01 1.680000000000000104e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.400000000000000000e+03 8.179999999999999494e-01 1.700000000000000122e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.500000000000000000e+03 8.179999999999999494e-01 1.700000000000000122e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.600000000000000000e+03 8.179999999999999494e-01 1.700000000000000122e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.700000000000000000e+03 8.129999999999999449e-01 1.759999999999999898e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.800000000000000000e+03 8.129999999999999449e-01 1.759999999999999898e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
9.900000000000000000e+03 8.129999999999999449e-01 1.759999999999999898e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+04 8.129999999999999449e-01 1.759999999999999898e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000000e+04 8.040000000000000480e-01 1.849999999999999978e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+04 8.040000000000000480e-01 1.849999999999999978e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000000e+04 8.040000000000000480e-01 1.849999999999999978e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+04 8.040000000000000480e-01 1.849999999999999978e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000000e+04 8.040000000000000480e-01 1.849999999999999978e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+04 8.040000000000000480e-01 1.849999999999999978e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000000e+04 8.010000000000000453e-01 1.880000000000000004e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.080000000000000000e+04 7.960000000000000409e-01 1.930000000000000049e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000000e+04 7.910000000000000364e-01 1.980000000000000093e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+04 7.910000000000000364e-01 1.980000000000000093e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000000e+04 7.910000000000000364e-01 1.980000000000000093e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.120000000000000000e+04 7.910000000000000364e-01 1.980000000000000093e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.130000000000000000e+04 7.890000000000000346e-01 2.000000000000000111e-01 1.099999999999999936e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.140000000000000000e+04 7.880000000000000338e-01 1.980000000000000093e-01 1.499999999999999944e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.150000000000000000e+04 7.840000000000000302e-01 1.980000000000000093e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.160000000000000000e+04 7.840000000000000302e-01 1.980000000000000093e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.170000000000000000e+04 7.840000000000000302e-01 1.980000000000000093e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.180000000000000000e+04 7.840000000000000302e-01 1.980000000000000093e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.190000000000000000e+04 7.760000000000000231e-01 2.049999999999999878e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+04 7.760000000000000231e-01 2.049999999999999878e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.210000000000000000e+04 7.740000000000000213e-01 2.069999999999999896e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.220000000000000000e+04 7.740000000000000213e-01 2.069999999999999896e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.230000000000000000e+04 7.690000000000000169e-01 2.119999999999999940e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.240000000000000000e+04 7.670000000000000151e-01 2.149999999999999967e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+04 7.640000000000000124e-01 2.169999999999999984e-01 1.799999999999999864e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.260000000000000000e+04 7.630000000000000115e-01 2.149999999999999967e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.270000000000000000e+04 7.630000000000000115e-01 2.149999999999999967e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.280000000000000000e+04 7.630000000000000115e-01 2.149999999999999967e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.290000000000000000e+04 7.630000000000000115e-01 2.149999999999999967e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+04 7.630000000000000115e-01 2.149999999999999967e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.310000000000000000e+04 7.630000000000000115e-01 2.149999999999999967e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.320000000000000000e+04 7.600000000000000089e-01 2.169999999999999984e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.330000000000000000e+04 7.580000000000000071e-01 2.200000000000000011e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.340000000000000000e+04 7.530000000000000027e-01 2.250000000000000056e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.350000000000000000e+04 7.530000000000000027e-01 2.250000000000000056e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.360000000000000000e+04 7.530000000000000027e-01 2.250000000000000056e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.370000000000000000e+04 7.459999999999999964e-01 2.320000000000000118e-01 2.199999999999999872e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.380000000000000000e+04 7.419999999999999929e-01 2.320000000000000118e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.390000000000000000e+04 7.419999999999999929e-01 2.320000000000000118e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+04 7.419999999999999929e-01 2.320000000000000118e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.410000000000000000e+04 7.419999999999999929e-01 2.320000000000000118e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.420000000000000000e+04 7.419999999999999929e-01 2.320000000000000118e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.430000000000000000e+04 7.419999999999999929e-01 2.320000000000000118e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.440000000000000000e+04 7.389999999999999902e-01 2.349999999999999867e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.450000000000000000e+04 7.369999999999999885e-01 2.369999999999999885e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.460000000000000000e+04 7.369999999999999885e-01 2.369999999999999885e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.470000000000000000e+04 7.319999999999999840e-01 2.419999999999999929e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.480000000000000000e+04 7.319999999999999840e-01 2.419999999999999929e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.490000000000000000e+04 7.319999999999999840e-01 2.419999999999999929e-01 2.599999999999999881e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+04 7.259999999999999787e-01 2.449999999999999956e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.510000000000000000e+04 7.259999999999999787e-01 2.449999999999999956e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.520000000000000000e+04 7.229999999999999760e-01 2.469999999999999973e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.530000000000000000e+04 7.209999999999999742e-01 2.500000000000000000e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.540000000000000000e+04 7.209999999999999742e-01 2.500000000000000000e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000000e+04 7.179999999999999716e-01 2.520000000000000018e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.560000000000000000e+04 7.159999999999999698e-01 2.540000000000000036e-01 2.999999999999999889e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.570000000000000000e+04 7.149999999999999689e-01 2.520000000000000018e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.580000000000000000e+04 7.119999999999999662e-01 2.540000000000000036e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.590000000000000000e+04 7.119999999999999662e-01 2.540000000000000036e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+04 7.099999999999999645e-01 2.570000000000000062e-01 3.300000000000000155e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.610000000000000000e+04 7.059999999999999609e-01 2.570000000000000062e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.620000000000000000e+04 7.039999999999999591e-01 2.590000000000000080e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.630000000000000000e+04 7.009999999999999565e-01 2.620000000000000107e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.640000000000000000e+04 7.009999999999999565e-01 2.620000000000000107e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.650000000000000000e+04 6.959999999999999520e-01 2.670000000000000151e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.660000000000000000e+04 6.959999999999999520e-01 2.670000000000000151e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.670000000000000000e+04 6.889999999999999458e-01 2.740000000000000213e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.680000000000000000e+04 6.889999999999999458e-01 2.740000000000000213e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.690000000000000000e+04 6.889999999999999458e-01 2.740000000000000213e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+04 6.889999999999999458e-01 2.740000000000000213e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.710000000000000000e+04 6.889999999999999458e-01 2.740000000000000213e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.720000000000000000e+04 6.840000000000000524e-01 2.790000000000000258e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.730000000000000000e+04 6.820000000000000506e-01 2.819999999999999729e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.740000000000000000e+04 6.820000000000000506e-01 2.819999999999999729e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.750000000000000000e+04 6.820000000000000506e-01 2.819999999999999729e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.760000000000000000e+04 6.820000000000000506e-01 2.819999999999999729e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.770000000000000000e+04 6.820000000000000506e-01 2.819999999999999729e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.780000000000000000e+04 6.790000000000000480e-01 2.839999999999999747e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.790000000000000000e+04 6.790000000000000480e-01 2.839999999999999747e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+04 6.790000000000000480e-01 2.839999999999999747e-01 3.699999999999999817e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.810000000000000000e+04 6.750000000000000444e-01 2.839999999999999747e-01 4.100000000000000172e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.820000000000000000e+04 6.730000000000000426e-01 2.859999999999999765e-01 4.100000000000000172e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.830000000000000000e+04 6.700000000000000400e-01 2.889999999999999791e-01 4.100000000000000172e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.840000000000000000e+04 6.690000000000000391e-01 2.889999999999999791e-01 4.200000000000000261e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.850000000000000000e+04 6.690000000000000391e-01 2.889999999999999791e-01 4.200000000000000261e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.860000000000000000e+04 6.670000000000000373e-01 2.909999999999999809e-01 4.200000000000000261e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.870000000000000000e+04 6.620000000000000329e-01 2.959999999999999853e-01 4.200000000000000261e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.880000000000000000e+04 6.590000000000000302e-01 2.989999999999999880e-01 4.200000000000000261e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.890000000000000000e+04 6.530000000000000249e-01 3.009999999999999898e-01 4.599999999999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+04 6.510000000000000231e-01 3.039999999999999925e-01 4.599999999999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.910000000000000000e+04 6.480000000000000204e-01 3.059999999999999942e-01 4.599999999999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.920000000000000000e+04 6.460000000000000187e-01 3.089999999999999969e-01 4.599999999999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00
